Brand,Model,Year,Power,Engine,Mileage,count
Tata,Safari,2015,138.1,2179.0,14.0,1
Tata,Safari,2016,148.0,2179.0,14.1,1
Tata,Safari,2017,154.0,2179.0,14.1,1
Tata,Safari,2017,138.1,2179.0,14.0,1
Tata,Sumo,2000,83.1,2956.0,14.07,1
Tata,Sumo,2013,83.1,1978.0,14.07,1
Tata,Sumo,2014,83.8,2956.0,15.3,1
Tata,Sumo,2015,68.0,1948.0,12.2,1
Tata,Sumo,2015,83.8,2956.0,15.3,1
Tata,Sumo,2016,83.1,1948.0,14.07,1
Tata,Tiago,2016,84.0,1199.0,23.84,4
Tata,Tiago,2016,69.0,1047.0,27.28,1
Tata,Tiago,2017,84.0,1199.0,23.84,5
Tata,Tiago,2017,69.0,1047.0,27.28,1
Tata,Tiago,2018,84.0,1199.0,23.84,2
Tata,Tiago,2018,83.83,1199.0,23.84,1
Tata,Tiago,2019,84.0,1199.0,23.84,2
Tata,Tiago,2019,83.83,1199.0,23.84,1
Tata,Tigor,2017,84.0,1199.0,20.3,2
Tata,Tigor,2017,69.0,1047.0,24.7,1
Tata,Tigor,2018,84.0,1199.0,20.3,2
Tata,Tigor,2018,69.0,1047.0,24.7,1
Tata,Tigor,2019,69.0,1047.0,24.7,1
Tata,Venture,2011,70.0,1405.0,15.42,1
Tata,Xenon,2014,138.03,2179.0,13.49,3
Tata,Xenon,2017,138.03,2179.0,13.49,1
Tata,Zest,2014,88.7,1193.0,17.57,3
Tata,Zest,2015,88.7,1193.0,17.57,4
Tata,Zest,2016,74.0,1248.0,22.95,1
Tata,Zest,2016,88.7,1193.0,17.57,1
Tata,Zest,2016,88.8,1248.0,23.0,1
Tata,Zest,2017,88.7,1193.0,17.57,6
Tata,Zest,2017,74.0,1248.0,22.95,4
Tata,Zest,2017,88.7,1248.0,20.65,1
Tata,Zest,2018,74.0,1248.0,22.95,2
Tata,Zest,2018,88.7,1248.0,20.65,1
Toyota,Camry,2008,164.7,2362.0,12.1,1
Toyota,Camry,2009,164.7,2362.0,12.1,1
Toyota,Camry,2009,164.7,2362.0,13.4,1
Toyota,Camry,2010,164.7,2362.0,12.1,1
Toyota,Camry,2012,178.4,2494.0,12.98,1
Toyota,Camry,2014,178.4,2494.0,12.98,2
Toyota,Camry,2014,158.2,2494.0,19.16,1
Toyota,Camry,2015,158.2,2494.0,19.16,2
Toyota,Camry,2016,158.2,2494.0,19.16,1
Toyota,Camry,2016,175.67,2487.0,19.16,1
Toyota,Camry,2017,175.67,2487.0,19.16,1
Toyota,Camry,2018,157.7,2494.0,19.16,1
Toyota,Camry,2018,158.2,2494.0,19.16,1
Toyota,Corolla,2003,125.0,1794.0,13.4,2
Toyota,Corolla,2004,125.0,1794.0,11.3,2
Toyota,Corolla,2005,125.0,1794.0,11.3,2
Toyota,Corolla,2005,125.0,1794.0,13.4,1
Toyota,Corolla,2006,125.0,1794.0,13.4,2
Toyota,Corolla,2007,125.0,1794.0,13.4,4
Toyota,Corolla,2008,138.1,1798.0,14.53,5
Toyota,Corolla,2008,125.0,1794.0,13.4,2
Toyota,Corolla,2008,125.0,1794.0,11.3,1
Toyota,Corolla,2008,138.1,1794.0,14.53,1
Toyota,Corolla,2009,138.1,1798.0,14.53,4
Toyota,Corolla,2009,138.0,1798.0,14.53,1
Toyota,Corolla,2009,138.03,1798.0,14.28,1
Toyota,Corolla,2010,138.1,1798.0,14.53,2
Toyota,Corolla,2010,138.03,1798.0,14.28,2
Toyota,Corolla,2010,87.2,1364.0,21.43,2
Toyota,Corolla,2010,138.1,1794.0,14.53,1
Toyota,Corolla,2010,132.0,1794.0,12.5,1
Toyota,Corolla,2010,138.0,1798.0,14.53,1
Toyota,Corolla,2011,87.2,1364.0,21.43,2
Toyota,Corolla,2011,138.0,1364.0,21.43,1
Toyota,Corolla,2011,138.0,1798.0,14.53,1
Toyota,Corolla,2011,138.1,1794.0,14.53,1
Toyota,Corolla,2011,138.1,1798.0,14.53,1
Toyota,Corolla,2012,138.1,1798.0,14.53,2
Toyota,Corolla,2012,138.03,1798.0,14.28,2
Toyota,Corolla,2012,86.79,1364.0,21.43,2
Toyota,Corolla,2012,138.1,1794.0,14.53,1
Toyota,Corolla,2013,138.1,1798.0,14.53,2
Toyota,Corolla,2013,87.2,1364.0,21.43,2
Toyota,Corolla,2013,86.79,1364.0,21.43,1
Toyota,Corolla,2013,138.1,1794.0,14.53,1
Toyota,Corolla,2014,138.03,1798.0,14.28,3
Toyota,Corolla,2014,87.2,1364.0,21.43,3
Toyota,Corolla,2014,138.0,1798.0,14.53,1
Toyota,Corolla,2015,138.03,1798.0,14.28,5
Toyota,Corolla,2015,87.2,1364.0,21.43,1
Toyota,Corolla,2015,138.0,1798.0,14.53,1
Toyota,Corolla,2015,138.1,1794.0,14.53,1
Toyota,Corolla,2016,138.03,1798.0,14.28,4
Toyota,Corolla,2016,87.2,1364.0,21.43,1
Toyota,Corolla,2016,138.1,1794.0,14.53,1
Toyota,Corolla,2017,87.2,1364.0,21.43,1
Toyota,Corolla,2017,138.03,1798.0,14.28,1
Toyota,Corolla,2018,138.03,1798.0,14.28,3
Toyota,Corolla,2019,138.03,1798.0,14.28,1
Toyota,Etios,2011,88.73,1496.0,17.6,5
Toyota,Etios,2011,67.05000000000001,1364.0,23.59,2
Toyota,Etios,2011,78.9,1197.0,18.3,1
Toyota,Etios,2011,88.7,1496.0,17.6,1
Toyota,Etios,2011,78.9,1197.0,17.71,1
Toyota,Etios,2011,67.05,1364.0,23.59,1
Toyota,Etios,2012,67.05,1364.0,23.59,5
Toyota,Etios,2012,67.05000000000001,1364.0,23.59,4
Toyota,Etios,2012,78.9,1197.0,18.3,3
Toyota,Etios,2012,88.73,1496.0,16.78,2
Toyota,Etios,2012,88.7,1496.0,17.6,2
Toyota,Etios,2012,67.1,1364.0,23.59,1
Toyota,Etios,2012,88.73,1496.0,17.6,1
Toyota,Etios,2013,67.05,1364.0,23.59,3
Toyota,Etios,2013,88.73,1496.0,16.78,3
Toyota,Etios,2013,67.04,1364.0,23.59,3
Toyota,Etios,2013,88.73,1496.0,17.6,2
Toyota,Etios,2013,67.05000000000001,1364.0,23.59,2
Toyota,Etios,2013,88.8,1496.0,17.6,1
Toyota,Etios,2013,78.9,1197.0,17.71,1
Toyota,Etios,2013,67.06,1364.0,23.59,1
Toyota,Etios,2014,67.06,1364.0,23.59,4
Toyota,Etios,2014,67.04,1364.0,23.59,2
Toyota,Etios,2014,78.9,1197.0,17.71,2
Toyota,Etios,2014,67.05,1364.0,23.59,1
Toyota,Etios,2014,67.1,1364.0,23.59,1
Toyota,Etios,2014,88.73,1496.0,16.78,1
Toyota,Etios,2015,78.9,1197.0,17.71,3
Toyota,Etios,2015,88.73,1496.0,16.78,2
Toyota,Etios,2015,67.06,1364.0,23.59,2
Toyota,Etios,2015,78.8,1197.0,17.71,1
Toyota,Etios,2015,67.04,1364.0,23.59,1
Toyota,Etios,2015,67.05,1364.0,23.59,1
Toyota,Etios,2016,67.04,1364.0,23.59,3
Toyota,Etios,2016,88.73,1496.0,16.78,1
Toyota,Etios,2016,67.06,1364.0,23.59,1
Toyota,Etios,2017,88.73,1496.0,16.78,2
Toyota,Etios,2017,67.04,1364.0,23.59,1
Toyota,Etios,2018,67.04,1364.0,23.59,2
Toyota,Etios,2019,78.9,1197.0,18.16,1
Toyota,Fortuner,2009,171.0,2982.0,11.5,4
Toyota,Fortuner,2010,171.0,2982.0,11.5,9
Toyota,Fortuner,2010,174.5,2755.0,14.24,2
Toyota,Fortuner,2011,171.0,2982.0,11.5,12
Toyota,Fortuner,2011,168.5,2982.0,12.55,2
Toyota,Fortuner,2011,174.5,2755.0,14.24,1
Toyota,Fortuner,2012,169.0,2982.0,11.5,5
Toyota,Fortuner,2012,168.5,2982.0,12.55,4
Toyota,Fortuner,2012,168.5,2982.0,13.0,4
Toyota,Fortuner,2012,171.0,2982.0,11.5,2
Toyota,Fortuner,2012,169.0,2982.0,12.55,1
Toyota,Fortuner,2012,174.5,2755.0,14.24,1
Toyota,Fortuner,2013,168.5,2982.0,12.55,8
Toyota,Fortuner,2013,171.0,2982.0,11.5,2
Toyota,Fortuner,2013,168.5,2982.0,13.0,2
Toyota,Fortuner,2013,169.0,2982.0,12.55,1
Toyota,Fortuner,2013,174.5,2755.0,14.24,1
Toyota,Fortuner,2014,168.5,2982.0,12.55,8
Toyota,Fortuner,2014,168.5,2982.0,13.0,4
Toyota,Fortuner,2014,171.0,2982.0,11.5,4
Toyota,Fortuner,2014,169.0,2982.0,12.55,1
Toyota,Fortuner,2014,174.5,2755.0,12.9,1
Toyota,Fortuner,2015,168.5,2982.0,12.55,9
Toyota,Fortuner,2015,168.5,2982.0,13.0,5
Toyota,Fortuner,2015,174.5,2755.0,14.24,2
Toyota,Fortuner,2015,169.0,2982.0,11.5,2
Toyota,Fortuner,2015,168.7,2982.0,12.55,2
Toyota,Fortuner,2015,168.7,2982.0,13.0,1
Toyota,Fortuner,2016,174.5,2755.0,12.9,1
Toyota,Fortuner,2016,171.0,2982.0,11.5,1
Toyota,Fortuner,2016,168.7,2982.0,12.55,1
Toyota,Fortuner,2016,168.5,2982.0,12.55,1
Toyota,Fortuner,2016,168.5,2982.0,13.0,1
Toyota,Fortuner,2017,168.5,2982.0,12.55,3
Toyota,Fortuner,2017,174.5,2755.0,12.9,3
Toyota,Fortuner,2017,174.5,2755.0,14.24,1
Toyota,Fortuner,2018,168.5,2982.0,12.55,2
Toyota,Fortuner,2019,174.5,2755.0,12.9,2
Toyota,Fortuner,2019,171.0,2982.0,11.5,1
Toyota,Fortuner,2019,174.5,2755.0,14.24,1
Toyota,Innova,2005,102.0,2494.0,12.8,4
Toyota,Innova,2006,102.0,2494.0,12.8,3
Toyota,Innova,2006,132.0,1998.0,12.4,2
Toyota,Innova,2006,100.6,2494.0,12.99,1
Toyota,Innova,2007,102.0,2494.0,12.8,6
Toyota,Innova,2007,100.6,2494.0,12.99,1
Toyota,Innova,2008,102.0,2494.0,12.8,5
Toyota,Innova,2008,100.0,2494.0,12.99,1
Toyota,Innova,2009,102.0,2494.0,12.8,5
Toyota,Innova,2009,100.6,2494.0,12.99,1
Toyota,Innova,2010,102.0,2494.0,12.8,7
Toyota,Innova,2010,100.6,2494.0,12.99,2
Toyota,Innova,2011,102.0,2494.0,12.8,16
Toyota,Innova,2011,100.6,2494.0,12.99,2
Toyota,Innova,2011,100.0,2494.0,12.99,1
Toyota,Innova,2011,132.0,1998.0,12.4,1
Toyota,Innova,2012,100.0,2494.0,12.99,11
Toyota,Innova,2012,102.0,2494.0,12.8,5
Toyota,Innova,2012,163.7,2694.0,11.25,1
Toyota,Innova,2013,100.0,2494.0,12.99,7
Toyota,Innova,2013,100.6,2494.0,12.99,6
Toyota,Innova,2013,102.0,2494.0,12.8,4
Toyota,Innova,2013,132.0,1998.0,12.4,1
Toyota,Innova,2014,100.6,2494.0,12.99,12
Toyota,Innova,2014,102.0,2494.0,12.8,4
Toyota,Innova,2014,100.0,2494.0,12.99,3
Toyota,Innova,2014,132.0,1998.0,12.4,1
Toyota,Innova,2015,100.6,2494.0,12.99,18
Toyota,Innova,2015,102.0,2494.0,12.8,5
Toyota,Innova,2015,100.0,2494.0,12.99,2
Toyota,Innova,2016,171.5,2755.0,11.36,11
Toyota,Innova,2016,100.6,2494.0,12.99,5
Toyota,Innova,2016,147.8,2393.0,13.68,5
Toyota,Innova,2016,102.0,2494.0,12.8,2
Toyota,Innova,2016,100.0,2494.0,12.99,2
Toyota,Innova,2017,147.8,2393.0,13.68,15
Toyota,Innova,2017,171.5,2755.0,11.36,8
Toyota,Innova,2017,102.0,2494.0,12.8,2
Toyota,Innova,2017,100.6,2494.0,12.99,2
Toyota,Innova,2018,147.8,2393.0,13.68,3
Toyota,Innova,2018,171.5,2755.0,11.36,3
Toyota,Innova,2019,171.5,2755.0,11.36,4
Toyota,Innova,2019,147.8,2393.0,13.68,3
Toyota,Land,2014,170.3,2982.0,11.0,1
Toyota,Platinum,2015,67.05,1364.0,23.59,1
Toyota,Prius,2011,73.0,1798.0,12.55,1
Toyota,Qualis,2001,75.0,2446.0,13.1,1
Toyota,Qualis,2002,75.0,2446.0,13.1,2
Toyota,Qualis,2004,75.0,2446.0,13.1,2
Volkswagen,Ameo,2016,73.75,1198.0,17.0,3
Volkswagen,Ameo,2016,108.62,1498.0,21.66,2
Volkswagen,Ameo,2016,74.0,1198.0,17.0,1
Volkswagen,Ameo,2017,73.75,1198.0,17.0,5
Volkswagen,Ameo,2017,108.495,1498.0,22.0,2
Volkswagen,Ameo,2017,108.62,1498.0,21.66,2
Volkswagen,Ameo,2018,73.75,1198.0,17.0,3
Volkswagen,Ameo,2018,108.62,1498.0,21.66,2
Volkswagen,Ameo,2018,108.495,1498.0,22.0,1
Volkswagen,Ameo,2018,74.0,1198.0,17.0,1
Volkswagen,Beetle,2009,114.4,1984.0,10.98,1
Volkswagen,CrossPolo,2013,74.0,1199.0,22.07,1
Volkswagen,CrossPolo,2014,88.5,1498.0,20.14,1
Volkswagen,CrossPolo,2015,88.73,1498.0,20.14,1
Volkswagen,CrossPolo,2015,88.5,1498.0,20.14,1
Volkswagen,CrossPolo,2016,88.73,1498.0,20.14,1
Volkswagen,Jetta,2008,105.0,1896.0,15.0,1
Volkswagen,Jetta,2009,105.0,1896.0,15.5,2
Volkswagen,Jetta,2009,105.0,1896.0,15.0,2
Volkswagen,Jetta,2010,102.0,1968.0,16.96,1
Volkswagen,Jetta,2010,102.0,1595.0,14.0,1
Volkswagen,Jetta,2011,138.1,1968.0,16.96,1
Volkswagen,Jetta,2012,138.1,1968.0,19.33,4
Volkswagen,Jetta,2012,105.0,1896.0,15.0,2
Volkswagen,Jetta,2013,138.03,1968.0,19.33,2
Volkswagen,Jetta,2013,138.03,1968.0,16.96,2
Volkswagen,Jetta,2013,105.0,1896.0,15.0,2
Volkswagen,Jetta,2014,138.03,1968.0,16.96,2
Volkswagen,Jetta,2014,105.0,1896.0,15.5,1
Volkswagen,Jetta,2015,138.03,1968.0,16.96,3
Volkswagen,Jetta,2016,138.03,1968.0,16.96,1
Volkswagen,Jetta,2018,120.33,1390.0,14.69,1
Volkswagen,Passat,2007,140.0,1968.0,14.3,1
Volkswagen,Passat,2010,167.7,1968.0,18.33,1
Volkswagen,Passat,2010,160.0,1798.0,14.3,1
Volkswagen,Passat,2011,167.7,1968.0,18.33,3
Volkswagen,Passat,2011,160.0,1798.0,14.3,1
Volkswagen,Passat,2012,167.7,1968.0,18.33,2
Volkswagen,Passat,2012,140.0,1968.0,14.3,1
Volkswagen,Polo,2010,73.9,1198.0,16.47,3
Volkswagen,Polo,2010,73.9,1199.0,22.07,3
Volkswagen,Polo,2010,73.9,1198.0,17.24,1
Volkswagen,Polo,2010,103.5,1598.0,15.26,1
Volkswagen,Polo,2011,73.9,1198.0,16.47,11
Volkswagen,Polo,2011,73.9,1199.0,22.07,8
Volkswagen,Polo,2011,103.5,1598.0,15.26,2
Volkswagen,Polo,2011,74.0,1199.0,16.2,1
Volkswagen,Polo,2011,103.6,1598.0,19.7,1
Volkswagen,Polo,2011,74.0,1198.0,16.47,1
Volkswagen,Polo,2012,73.9,1199.0,22.07,14
Volkswagen,Polo,2012,73.9,1198.0,16.47,7
Volkswagen,Polo,2012,88.0,1498.0,20.14,1
Volkswagen,Polo,2013,73.9,1199.0,22.07,15
Volkswagen,Polo,2013,73.9,1198.0,16.47,11
Volkswagen,Polo,2013,74.0,1198.0,16.47,2
Volkswagen,Polo,2013,103.6,1197.0,17.21,1
Volkswagen,Polo,2013,103.6,1197.0,17.2,1
Volkswagen,Polo,2013,103.5,1598.0,15.26,1
Volkswagen,Polo,2013,88.0,1498.0,20.14,1
Volkswagen,Polo,2014,74.0,1198.0,16.47,9
Volkswagen,Polo,2014,88.8,1498.0,20.14,6
Volkswagen,Polo,2014,73.9,1199.0,22.07,4
Volkswagen,Polo,2014,103.6,1598.0,15.11,2
Volkswagen,Polo,2014,88.0,1498.0,20.14,1
Volkswagen,Polo,2014,74.0,1199.0,16.2,1
Volkswagen,Polo,2014,103.6,1197.0,17.21,1
Volkswagen,Polo,2014,103.6,1498.0,19.91,1
Volkswagen,Polo,2014,189.0,1798.0,17.21,1
Volkswagen,Polo,2015,74.0,1198.0,16.47,10
Volkswagen,Polo,2015,88.8,1498.0,20.14,9
Volkswagen,Polo,2015,73.9,1198.0,16.47,4
Volkswagen,Polo,2015,103.6,1197.0,17.21,3
Volkswagen,Polo,2015,88.0,1498.0,20.14,1
Volkswagen,Polo,2015,73.9,1199.0,22.07,1
Volkswagen,Polo,2015,74.0,1199.0,16.2,1
Volkswagen,Polo,2015,103.5,1197.0,17.21,1
Volkswagen,Polo,2015,189.0,1798.0,17.21,1
Volkswagen,Polo,2016,74.0,1199.0,16.2,6
Volkswagen,Polo,2016,73.9,1198.0,16.47,3
Volkswagen,Polo,2016,88.8,1498.0,20.14,2
Volkswagen,Polo,2016,88.0,1498.0,20.14,2
Volkswagen,Polo,2016,74.0,1198.0,16.47,2
Volkswagen,Polo,2016,74.0,999.0,18.78,1
Volkswagen,Polo,2016,103.5,1197.0,17.21,1
Volkswagen,Polo,2016,75.0,999.0,18.78,1
Volkswagen,Polo,2017,74.0,1199.0,16.2,5
Volkswagen,Polo,2017,103.5,1197.0,17.21,3
Volkswagen,Polo,2017,73.9,1199.0,22.07,1
Volkswagen,Polo,2017,74.0,1198.0,16.47,1
Volkswagen,Polo,2017,88.0,1498.0,20.14,1
Volkswagen,Polo,2018,74.0,1198.0,16.47,1
Volkswagen,Polo,2018,73.9,1198.0,16.47,1
Volkswagen,Polo,2018,74.0,1199.0,16.2,1
Volkswagen,Polo,2018,88.0,1498.0,20.14,1
Volkswagen,Polo,2018,88.8,1498.0,20.14,1
Volkswagen,Polo,2019,75.0,999.0,18.78,1
Volkswagen,Tiguan,2017,141.0,1968.0,17.06,1
Volkswagen,Vento,2010,103.6,1598.0,14.4,1
Volkswagen,Vento,2010,103.6,1598.0,20.54,1
Volkswagen,Vento,2011,103.6,1598.0,20.54,15
Volkswagen,Vento,2011,103.6,1598.0,15.04,8
Volkswagen,Vento,2011,103.6,1598.0,14.4,4
Volkswagen,Vento,2011,108.5,1498.0,20.64,2
Volkswagen,Vento,2011,103.5,1598.0,16.09,2
Volkswagen,Vento,2011,105.0,1598.0,15.8,1
Volkswagen,Vento,2012,103.6,1598.0,20.54,11
Volkswagen,Vento,2012,103.6,1598.0,15.04,3
Volkswagen,Vento,2012,108.5,1498.0,20.64,2
Volkswagen,Vento,2012,103.6,1598.0,14.4,2
Volkswagen,Vento,2012,103.5,1598.0,16.09,1
Volkswagen,Vento,2013,103.6,1598.0,20.54,11
Volkswagen,Vento,2013,103.6,1598.0,15.04,5
Volkswagen,Vento,2013,103.6,1598.0,14.4,2
Volkswagen,Vento,2013,105.0,1598.0,14.8,2
Volkswagen,Vento,2013,103.2,1197.0,16.93,1
Volkswagen,Vento,2013,103.2,1498.0,20.34,1
Volkswagen,Vento,2013,103.2,1598.0,15.04,1
Volkswagen,Vento,2013,105.0,1598.0,20.5,1
Volkswagen,Vento,2013,108.5,1498.0,21.5,1
Volkswagen,Vento,2014,103.2,1498.0,20.34,4
Volkswagen,Vento,2014,103.2,1598.0,15.04,3
Volkswagen,Vento,2014,103.6,1598.0,20.54,2
Volkswagen,Vento,2014,103.5,1598.0,16.09,2
Volkswagen,Vento,2014,103.5,1197.0,18.19,2
Volkswagen,Vento,2014,103.2,1498.0,21.21,2
Volkswagen,Vento,2014,108.5,1498.0,20.64,1
Volkswagen,Vento,2014,103.6,1197.0,16.93,1
Volkswagen,Vento,2014,103.6,1598.0,14.4,1
Volkswagen,Vento,2014,103.6,1598.0,15.04,1
Volkswagen,Vento,2014,108.49,1498.0,20.64,1
Volkswagen,Vento,2015,103.2,1498.0,20.34,4
Volkswagen,Vento,2015,103.2,1498.0,21.21,3
Volkswagen,Vento,2015,103.2,1598.0,15.04,3
Volkswagen,Vento,2015,103.6,1598.0,15.04,2
Volkswagen,Vento,2015,108.5,1498.0,20.64,1
Volkswagen,Vento,2016,108.5,1498.0,21.5,5
Volkswagen,Vento,2016,103.2,1498.0,20.34,2
Volkswagen,Vento,2016,103.2,1197.0,16.93,2
Volkswagen,Vento,2016,108.5,1498.0,20.64,1
Volkswagen,Vento,2016,103.5,1598.0,16.09,1
Volkswagen,Vento,2016,103.2,1498.0,21.21,1
Volkswagen,Vento,2016,103.2,1598.0,15.04,1
Volkswagen,Vento,2017,108.5,1498.0,21.5,2
Volkswagen,Vento,2017,108.5,1498.0,20.64,1
Volkswagen,Vento,2017,103.5,1598.0,16.09,1
Volkswagen,Vento,2018,103.5,1598.0,16.09,1
Volvo,S60,2011,215.0,2400.0,13.2,1
Volvo,S60,2012,163.0,1985.0,18.5,1
Volvo,S60,2013,215.0,2400.0,13.2,1
Volvo,S60,2014,181.0,1984.0,9.0,1
Volvo,S60,2014,190.0,1969.0,27.03,1
Volvo,S60,2015,181.0,1984.0,9.0,1
Volvo,S60,2015,190.0,1969.0,27.03,1
Volvo,S60,2016,181.0,1984.0,9.0,2
Volvo,S80,2008,215.0,2400.0,13.1,1
Volvo,S80,2010,215.0,2400.0,16.0,1
Volvo,S80,2011,215.0,2400.0,13.1,1
Volvo,V40,2013,150.0,1984.0,23.3,1
Volvo,V40,2014,150.0,1984.0,23.3,1
Volvo,V40,2015,150.0,1969.0,16.8,1
Volvo,V40,2015,150.0,1984.0,16.8,1
Volvo,V40,2015,150.0,1984.0,23.3,1
Volvo,XC60,2011,215.0,2400.0,13.5,2
Volvo,XC60,2012,163.0,1985.0,14.7,1
Volvo,XC60,2013,181.0,1984.0,14.7,1
Volvo,XC60,2014,181.0,1984.0,14.7,1
Volvo,XC60,2014,215.0,2400.0,11.2,1
Volvo,XC60,2015,215.0,2400.0,13.5,1
Volvo,XC90,2014,200.0,2400.0,11.1,3
Volvo,XC90,2016,200.0,2400.0,11.1,1
